Original Filename	Sample Name	Component Name	Mass Info	Area
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 278)	F. [13C-glc] G2.5 120min	Pyruvate 87/87	87.0 / 87.0	39283.0492042382
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 278)	F. [13C-glc] G2.5 120min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 278)	F. [13C-glc] G2.5 120min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 278)	F. [13C-glc] G2.5 120min	Pyruvate 90/90	90.0 / 90.0	14770.7295222383
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 278)	F. [13C-glc] G2.5 120min	Lactate 89/89	89.0 / 89.0	67858.4278108853
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 278)	F. [13C-glc] G2.5 120min	Lactate 90/90	90.0 / 90.0	2968.12201189216
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 278)	F. [13C-glc] G2.5 120min	Lactate 91/91	91.0 / 91.0	507.199709579912
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 278)	F. [13C-glc] G2.5 120min	Lactate 92/92	92.0 / 92.0	1485.1375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 279)	G. [13C-glc] G2.5 240min	taurine	124.0 / 80.0	90.0000000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 279)	G. [13C-glc] G2.5 240min	D4-taurine	128.0 / 80.0	218310.2875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 279)	G. [13C-glc] G2.5 240min	Pyruvate 87/87	87.0 / 87.0	42875.8
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 279)	G. [13C-glc] G2.5 240min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 279)	G. [13C-glc] G2.5 240min	Pyruvate 89/89	89.0 / 89.0	2767.52614228893
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 279)	G. [13C-glc] G2.5 240min	Pyruvate 90/90	90.0 / 90.0	18521.4384615094
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 279)	G. [13C-glc] G2.5 240min	Lactate 89/89	89.0 / 89.0	77859.625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 279)	G. [13C-glc] G2.5 240min	Lactate 90/90	90.0 / 90.0	2627.20852453603
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 279)	G. [13C-glc] G2.5 240min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 279)	G. [13C-glc] G2.5 240min	Lactate 92/92	92.0 / 92.0	1095.1875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 280)	H. [6,6-DD-glc] G2.5 240min	taurine	124.0 / 80.0	105.025
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 280)	H. [6,6-DD-glc] G2.5 240min	D4-taurine	128.0 / 80.0	255272.5875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 280)	H. [6,6-DD-glc] G2.5 240min	Pyruvate 87/87	87.0 / 87.0	61214.972632915
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 280)	H. [6,6-DD-glc] G2.5 240min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 280)	H. [6,6-DD-glc] G2.5 240min	Pyruvate 89/89	89.0 / 89.0	3668.21195775953
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 280)	H. [6,6-DD-glc] G2.5 240min	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 280)	H. [6,6-DD-glc] G2.5 240min	Lactate 89/89	89.0 / 89.0	62565.2659000574
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 280)	H. [6,6-DD-glc] G2.5 240min	Lactate 90/90	90.0 / 90.0	2510.44849666051
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 280)	H. [6,6-DD-glc] G2.5 240min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 280)	H. [6,6-DD-glc] G2.5 240min	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 281)	I. [13C-glc] G5 0min	taurine	124.0 / 80.0	90.0500000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 281)	I. [13C-glc] G5 0min	D4-taurine	128.0 / 80.0	192501.809499979
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 281)	I. [13C-glc] G5 0min	Pyruvate 87/87	87.0 / 87.0	90335.5638705969
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 281)	I. [13C-glc] G5 0min	Pyruvate 88/88	88.0 / 88.0	1860.425
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 281)	I. [13C-glc] G5 0min	Pyruvate 89/89	89.0 / 89.0	1675.87265935871
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 281)	I. [13C-glc] G5 0min	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 281)	I. [13C-glc] G5 0min	Lactate 89/89	89.0 / 89.0	59829.85
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 281)	I. [13C-glc] G5 0min	Lactate 90/90	90.0 / 90.0	2022.84704761923
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 281)	I. [13C-glc] G5 0min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 281)	I. [13C-glc] G5 0min	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 282)	J. [13C-glc] G5 5min	taurine	124.0 / 80.0	120.0125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 282)	J. [13C-glc] G5 5min	D4-taurine	128.0 / 80.0	206469.6875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 282)	J. [13C-glc] G5 5min	Pyruvate 87/87	87.0 / 87.0	38213.5704730309
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 282)	J. [13C-glc] G5 5min	Pyruvate 88/88	88.0 / 88.0	1545.1625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 282)	J. [13C-glc] G5 5min	Pyruvate 89/89	89.0 / 89.0	1800.4375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 282)	J. [13C-glc] G5 5min	Pyruvate 90/90	90.0 / 90.0	40027.7850880841
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 282)	J. [13C-glc] G5 5min	Lactate 89/89	89.0 / 89.0	54577.1560181
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 282)	J. [13C-glc] G5 5min	Lactate 90/90	90.0 / 90.0	1395.2375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 282)	J. [13C-glc] G5 5min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 282)	J. [13C-glc] G5 5min	Lactate 92/92	92.0 / 92.0	2407.7625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 283)	K. [13C-glc] G5 15min	taurine	124.0 / 80.0	135.0625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 283)	K. [13C-glc] G5 15min	D4-taurine	128.0 / 80.0	233916.399567466
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 283)	K. [13C-glc] G5 15min	Pyruvate 87/87	87.0 / 87.0	33998.2067213567
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 283)	K. [13C-glc] G5 15min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 283)	K. [13C-glc] G5 15min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 283)	K. [13C-glc] G5 15min	Pyruvate 90/90	90.0 / 90.0	45612.4679877407
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 283)	K. [13C-glc] G5 15min	Lactate 89/89	89.0 / 89.0	31598.525823066
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 283)	K. [13C-glc] G5 15min	Lactate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 283)	K. [13C-glc] G5 15min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 283)	K. [13C-glc] G5 15min	Lactate 92/92	92.0 / 92.0	4275.725
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 284)	L. [13C-glc] G5 30min	taurine	124.0 / 80.0	225.025
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 284)	L. [13C-glc] G5 30min	D4-taurine	128.0 / 80.0	175138.725
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 284)	L. [13C-glc] G5 30min	Pyruvate 87/87	87.0 / 87.0	44783.4315918162
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 284)	L. [13C-glc] G5 30min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 284)	L. [13C-glc] G5 30min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 284)	L. [13C-glc] G5 30min	Pyruvate 90/90	90.0 / 90.0	48442.4879441811
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 284)	L. [13C-glc] G5 30min	Lactate 89/89	89.0 / 89.0	54009.8817601738
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 284)	L. [13C-glc] G5 30min	Lactate 90/90	90.0 / 90.0	2760.5375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 284)	L. [13C-glc] G5 30min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 284)	L. [13C-glc] G5 30min	Lactate 92/92	92.0 / 92.0	3187.9125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 285)	M. [13C-glc] G5 60min	taurine	124.0 / 80.0	150
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 285)	M. [13C-glc] G5 60min	D4-taurine	128.0 / 80.0	216284.825
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 285)	M. [13C-glc] G5 60min	Pyruvate 87/87	87.0 / 87.0	35648.8828572231
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 285)	M. [13C-glc] G5 60min	Pyruvate 88/88	88.0 / 88.0	4292.06116318637
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 285)	M. [13C-glc] G5 60min	Pyruvate 89/89	89.0 / 89.0	5702.95128078439
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 285)	M. [13C-glc] G5 60min	Pyruvate 90/90	90.0 / 90.0	49094.2672430899
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 285)	M. [13C-glc] G5 60min	Lactate 89/89	89.0 / 89.0	49830.075
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 285)	M. [13C-glc] G5 60min	Lactate 90/90	90.0 / 90.0	937.799999999998
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 285)	M. [13C-glc] G5 60min	Lactate 91/91	91.0 / 91.0	570.025
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 285)	M. [13C-glc] G5 60min	Lactate 92/92	92.0 / 92.0	3720.675
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 286)	N. [13C-glc] G5 120min	taurine	124.0 / 80.0	120
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 286)	N. [13C-glc] G5 120min	D4-taurine	128.0 / 80.0	220001.3125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 286)	N. [13C-glc] G5 120min	Pyruvate 87/87	87.0 / 87.0	42422.3157828014
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 286)	N. [13C-glc] G5 120min	Pyruvate 88/88	88.0 / 88.0	4270.15527592901
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 286)	N. [13C-glc] G5 120min	Pyruvate 89/89	89.0 / 89.0	4074.99992844362
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 286)	N. [13C-glc] G5 120min	Pyruvate 90/90	90.0 / 90.0	44293.6785448858
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 286)	N. [13C-glc] G5 120min	Lactate 89/89	89.0 / 89.0	33639.1140570754
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 286)	N. [13C-glc] G5 120min	Lactate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 286)	N. [13C-glc] G5 120min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 286)	N. [13C-glc] G5 120min	Lactate 92/92	92.0 / 92.0	3771.77025735092
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 287)	O. [13C-glc] G5 240min	taurine	124.0 / 80.0	120
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 287)	O. [13C-glc] G5 240min	D4-taurine	128.0 / 80.0	212582.25
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 287)	O. [13C-glc] G5 240min	Pyruvate 87/87	87.0 / 87.0	46147.0875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 287)	O. [13C-glc] G5 240min	Pyruvate 88/88	88.0 / 88.0	5556.18266777139
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 287)	O. [13C-glc] G5 240min	Pyruvate 89/89	89.0 / 89.0	3135.7625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 287)	O. [13C-glc] G5 240min	Pyruvate 90/90	90.0 / 90.0	61389.3
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 287)	O. [13C-glc] G5 240min	Lactate 89/89	89.0 / 89.0	44647.1263591136
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 287)	O. [13C-glc] G5 240min	Lactate 90/90	90.0 / 90.0	2088.12938094187
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 287)	O. [13C-glc] G5 240min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 287)	O. [13C-glc] G5 240min	Lactate 92/92	92.0 / 92.0	2790.4
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 288)	P. [6,6-DD-glc] G5 240min	taurine	124.0 / 80.0	210.05
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 288)	P. [6,6-DD-glc] G5 240min	D4-taurine	128.0 / 80.0	204659.375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 288)	P. [6,6-DD-glc] G5 240min	Pyruvate 87/87	87.0 / 87.0	96944.844856264
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 288)	P. [6,6-DD-glc] G5 240min	Pyruvate 88/88	88.0 / 88.0	11491.925
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 288)	P. [6,6-DD-glc] G5 240min	Pyruvate 89/89	89.0 / 89.0	11504.8321860566
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 288)	P. [6,6-DD-glc] G5 240min	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 288)	P. [6,6-DD-glc] G5 240min	Lactate 89/89	89.0 / 89.0	50498.1
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 288)	P. [6,6-DD-glc] G5 240min	Lactate 90/90	90.0 / 90.0	990.000000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 288)	P. [6,6-DD-glc] G5 240min	Lactate 91/91	91.0 / 91.0	1432.675
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 288)	P. [6,6-DD-glc] G5 240min	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 289)	Q. [13C-glc] G7 0min	taurine	124.0 / 80.0	120
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 289)	Q. [13C-glc] G7 0min	D4-taurine	128.0 / 80.0	37913.5875000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 289)	Q. [13C-glc] G7 0min	Pyruvate 87/87	87.0 / 87.0	189100.535977858
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 289)	Q. [13C-glc] G7 0min	Pyruvate 88/88	88.0 / 88.0	5285.11329285944
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 289)	Q. [13C-glc] G7 0min	Pyruvate 89/89	89.0 / 89.0	2981.3092325394
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 289)	Q. [13C-glc] G7 0min	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 289)	Q. [13C-glc] G7 0min	Lactate 89/89	89.0 / 89.0	43893.4407865442
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 289)	Q. [13C-glc] G7 0min	Lactate 90/90	90.0 / 90.0	1080.1375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 289)	Q. [13C-glc] G7 0min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 289)	Q. [13C-glc] G7 0min	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 290)	R. [13C-glc] G7 5min	taurine	124.0 / 80.0	210.0375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 290)	R. [13C-glc] G7 5min	D4-taurine	128.0 / 80.0	266717.0875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 290)	R. [13C-glc] G7 5min	Pyruvate 87/87	87.0 / 87.0	51187.95
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 290)	R. [13C-glc] G7 5min	Pyruvate 88/88	88.0 / 88.0	3093.35309637464
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 290)	R. [13C-glc] G7 5min	Pyruvate 89/89	89.0 / 89.0	6161.62107989589
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 290)	R. [13C-glc] G7 5min	Pyruvate 90/90	90.0 / 90.0	140408.02554608
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 290)	R. [13C-glc] G7 5min	Lactate 89/89	89.0 / 89.0	36966.6222477575
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 290)	R. [13C-glc] G7 5min	Lactate 90/90	90.0 / 90.0	901.648685710468
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 290)	R. [13C-glc] G7 5min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 290)	R. [13C-glc] G7 5min	Lactate 92/92	92.0 / 92.0	12241.8125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 291)	S. [13C-glc] G7 15min	taurine	124.0 / 80.0	255.087499999999
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 291)	S. [13C-glc] G7 15min	D4-taurine	128.0 / 80.0	258967.5125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 291)	S. [13C-glc] G7 15min	Pyruvate 87/87	87.0 / 87.0	49677.4182120371
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 291)	S. [13C-glc] G7 15min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 291)	S. [13C-glc] G7 15min	Pyruvate 89/89	89.0 / 89.0	7137.3988815416
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 291)	S. [13C-glc] G7 15min	Pyruvate 90/90	90.0 / 90.0	145860.263687859
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 291)	S. [13C-glc] G7 15min	Lactate 89/89	89.0 / 89.0	36033.4747086913
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 291)	S. [13C-glc] G7 15min	Lactate 90/90	90.0 / 90.0	1170.3625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 291)	S. [13C-glc] G7 15min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 291)	S. [13C-glc] G7 15min	Lactate 92/92	92.0 / 92.0	16611.8744555579
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 292)	T. [13C-glc] G7 30min	taurine	124.0 / 80.0	135
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 292)	T. [13C-glc] G7 30min	D4-taurine	128.0 / 80.0	214204.225
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 292)	T. [13C-glc] G7 30min	Pyruvate 87/87	87.0 / 87.0	50845.3926602946
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 292)	T. [13C-glc] G7 30min	Pyruvate 88/88	88.0 / 88.0	3790.008041913
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 292)	T. [13C-glc] G7 30min	Pyruvate 89/89	89.0 / 89.0	5250.72589844722
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 292)	T. [13C-glc] G7 30min	Pyruvate 90/90	90.0 / 90.0	149797.7375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 292)	T. [13C-glc] G7 30min	Lactate 89/89	89.0 / 89.0	40265.2375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 292)	T. [13C-glc] G7 30min	Lactate 90/90	90.0 / 90.0	1285.84180622964
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 292)	T. [13C-glc] G7 30min	Lactate 91/91	91.0 / 91.0	907.562500000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 292)	T. [13C-glc] G7 30min	Lactate 92/92	92.0 / 92.0	15620.7780817026
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 293)	U. [13C-glc] G7 60min	taurine	124.0 / 80.0	105
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 293)	U. [13C-glc] G7 60min	D4-taurine	128.0 / 80.0	227541.125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 293)	U. [13C-glc] G7 60min	Pyruvate 87/87	87.0 / 87.0	41479.8251501769
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 293)	U. [13C-glc] G7 60min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 293)	U. [13C-glc] G7 60min	Pyruvate 89/89	89.0 / 89.0	10014.734362884
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 293)	U. [13C-glc] G7 60min	Pyruvate 90/90	90.0 / 90.0	121490.85927487
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 293)	U. [13C-glc] G7 60min	Lactate 89/89	89.0 / 89.0	33378.1170828058
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 293)	U. [13C-glc] G7 60min	Lactate 90/90	90.0 / 90.0	869.999999999998
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 293)	U. [13C-glc] G7 60min	Lactate 91/91	91.0 / 91.0	1065.1375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 293)	U. [13C-glc] G7 60min	Lactate 92/92	92.0 / 92.0	10171.75
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 294)	V. [13C-glc] G7 120min	taurine	124.0 / 80.0	60.0000000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 294)	V. [13C-glc] G7 120min	D4-taurine	128.0 / 80.0	214349.4875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 294)	V. [13C-glc] G7 120min	Pyruvate 87/87	87.0 / 87.0	47453.0375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 294)	V. [13C-glc] G7 120min	Pyruvate 88/88	88.0 / 88.0	6736.84513143403
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 294)	V. [13C-glc] G7 120min	Pyruvate 89/89	89.0 / 89.0	10803.1353335698
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 294)	V. [13C-glc] G7 120min	Pyruvate 90/90	90.0 / 90.0	131528.00662698
