Original Filename	Sample Name	Glucose Concentration	Time	Component Name	Mass Info	Area	Modified
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Malate 137/119	137.0 / 119.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 146/102	146.0 / 102.0	385119.041	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 147/102	147.0 / 102.0	7059.283	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 147/103	147.0 / 103.0	39156.217	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 148/104	148.0 / 104.0	5777	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 148/103	148.0 / 103.0	15661.6915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 149/105	149.0 / 105.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 149/104	149.0 / 104.0	1157.359	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 150/106	150.0 / 106.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 150/105	150.0 / 105.0	514.142	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 151/106	151.0 / 106.0	258.0505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 146/41	146.0 / 41.0	14892.917	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 147/41	147.0 / 41.0	641.1915	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 147/42	147.0 / 42.0	514.175	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 148/41	148.0 / 41.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 148/42	148.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 148/43	148.0 / 43.0	126.3252595	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 149/41	149.0 / 41.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 149/43	149.0 / 43.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 150/42	150.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 150/43	150.0 / 43.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 151/43	151.0 / 43.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 146/128	146.0 / 128.0	902851.9495	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 147/129	147.0 / 129.0	58667.5085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 148/130	148.0 / 130.0	25037.0845	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 149/131	149.0 / 131.0	628.631396	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 150/132	150.0 / 132.0	N/A	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)"	J. [13C-glc] G5 5min	G5	5min	Glutamate 151/133	151.0 / 133.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	taurine	124.0 / 80.0	553390.7255	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	D4-taurine	128.0 / 80.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	PEP 167/79	167.0 / 79.0	8728.525	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	PEP 168/79	168.0 / 79.0	4109.117	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	PEP 169/79	169.0 / 79.0	1288.224418	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	PEP 170/79	170.0 / 79.0	21439.4505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Aspartate 132/88	132.0 / 88.0	47244.417	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Aspartate 133/88	133.0 / 88.0	899.242	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Aspartate 133/89	133.0 / 89.0	3851.2	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Aspartate 134/90	134.0 / 90.0	2824.8085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Aspartate 134/89	134.0 / 89.0	2054.575	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Aspartate 135/91	135.0 / 91.0	3724.117	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Aspartate 135/90	135.0 / 90.0	1662.311979	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Aspartate 136/91	136.0 / 91.0	770.2665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	3PG 185/79	185.0 / 79.0	2052.7165	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	3PG 186/79	186.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	3PG 187/79	187.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	3PG 188/79	188.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	2PG 185/79	185.0 / 79.0	15534.142	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	2PG 186/79	186.0 / 79.0	2183.6505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	2PG 187/79	187.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	2PG 188/79	188.0 / 79.0	1925.5335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Malate 133/115	133.0 / 115.0	240182.558	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Malate 134/116	134.0 / 116.0	16818.017	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Malate 135/117	135.0 / 117.0	22979.8835	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Malate 136/118	136.0 / 118.0	20538.3165	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Malate 137/119	137.0 / 119.0	770.2	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 146/102	146.0 / 102.0	721843.842	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 147/102	147.0 / 102.0	17201.458	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 147/103	147.0 / 103.0	88324.134	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 148/104	148.0 / 104.0	30682.5505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 148/103	148.0 / 103.0	189095.141	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 149/105	149.0 / 105.0	1925.5665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 149/104	149.0 / 104.0	10013.1335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 150/106	150.0 / 106.0	514.142	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 150/105	150.0 / 105.0	8470.708	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 151/106	151.0 / 106.0	2310.6665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 146/41	146.0 / 41.0	27856.3165	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 147/41	147.0 / 41.0	2054.575	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 147/42	147.0 / 42.0	254.4216558	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 148/41	148.0 / 41.0	126.5094707	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 148/42	148.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 148/43	148.0 / 43.0	3285.675983	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 149/41	149.0 / 41.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 149/43	149.0 / 43.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 150/42	150.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 150/43	150.0 / 43.0	376.0290875	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 151/43	151.0 / 43.0	380.6413593	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 146/128	146.0 / 128.0	1479829.05	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 147/129	147.0 / 129.0	97314.009	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 148/130	148.0 / 130.0	186278.7835	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 149/131	149.0 / 131.0	9497.4325	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 150/132	150.0 / 132.0	7960.8835	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)"	K. [13C-glc] G5 15min	G5	15min	Glutamate 151/133	151.0 / 133.0	2310.8	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	taurine	124.0 / 80.0	588688.8915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	D4-taurine	128.0 / 80.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	PEP 167/79	167.0 / 79.0	10141.742	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	PEP 168/79	168.0 / 79.0	3851.1665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	PEP 169/79	169.0 / 79.0	514.142	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	PEP 170/79	170.0 / 79.0	18614.9085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Aspartate 132/88	132.0 / 88.0	41464.1915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Aspartate 133/88	133.0 / 88.0	2054.8085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Aspartate 133/89	133.0 / 89.0	6930.441	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Aspartate 134/90	134.0 / 90.0	5776.7335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Aspartate 134/89	134.0 / 89.0	8601.742	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Aspartate 135/91	135.0 / 91.0	2052.683	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Aspartate 135/90	135.0 / 90.0	3724.1505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Aspartate 136/91	136.0 / 91.0	512.2495	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	3PG 185/79	185.0 / 79.0	1796.558	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	3PG 186/79	186.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	3PG 187/79	187.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	3PG 188/79	188.0 / 79.0	1925.5	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	2PG 185/79	185.0 / 79.0	13479.7335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	2PG 186/79	186.0 / 79.0	3082.9255	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	2PG 187/79	187.0 / 79.0	514.175	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	2PG 188/79	188.0 / 79.0	1927.4255	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Malate 133/115	133.0 / 115.0	206803.941	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Malate 134/116	134.0 / 116.0	20027.692	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Malate 135/117	135.0 / 117.0	55067.6155	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Malate 136/118	136.0 / 118.0	18358.1835	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Malate 137/119	137.0 / 119.0	2437.9495	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 146/102	146.0 / 102.0	697470.659	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 147/102	147.0 / 102.0	20154.3165	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 147/103	147.0 / 103.0	83832.109	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 148/104	148.0 / 104.0	39410.1495	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 148/103	148.0 / 103.0	233262.976	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 149/105	149.0 / 105.0	10656.4505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 149/104	149.0 / 104.0	24520.5505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 150/106	150.0 / 106.0	3082.959	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 150/105	150.0 / 105.0	23748.5915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 151/106	151.0 / 106.0	8470.541	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 146/41	146.0 / 41.0	23621.7085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 147/41	147.0 / 41.0	1030.176	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 147/42	147.0 / 42.0	1013.73543	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 148/41	148.0 / 41.0	385.1335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 148/42	148.0 / 42.0	124.8360014	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 148/43	148.0 / 43.0	4750.442	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 149/41	149.0 / 41.0	129.0085	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 149/43	149.0 / 43.0	641.258	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 150/42	150.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 150/43	150.0 / 43.0	385.1335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 151/43	151.0 / 43.0	127.9800924	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 146/128	146.0 / 128.0	1363726.683	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 147/129	147.0 / 129.0	117464.2255	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 148/130	148.0 / 130.0	272159.217	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 149/131	149.0 / 131.0	29522.9325	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 150/132	150.0 / 132.0	23107.5335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)"	L. [13C-glc] G5 30min	G5	30min	Glutamate 151/133	151.0 / 133.0	6676.142	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 80)"	M. [13C-glc] G5 60min	G5	60min	taurine	124.0 / 80.0	461095.7005	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 80)"	M. [13C-glc] G5 60min	G5	60min	D4-taurine	128.0 / 80.0	514.142	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 80)"	M. [13C-glc] G5 60min	G5	60min	PEP 167/79	167.0 / 79.0	8730.417	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 80)"	M. [13C-glc] G5 60min	G5	60min	PEP 168/79	168.0 / 79.0	3211.834	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 80)"	M. [13C-glc] G5 60min	G5	60min	PEP 169/79	169.0 / 79.0	1155.3	FALSE
