Original Filename	Sample Name	Glucose Concentrations	Time	Component Name	Mass Info	Area	Modified
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 154)	G. [13C-glc] G9 240min	G9	240min	Glutamate 150/42	150.0 / 42.0	385.1665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 154)	G. [13C-glc] G9 240min	G9	240min	Glutamate 150/43	150.0 / 43.0	8472.6665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 154)	G. [13C-glc] G9 240min	G9	240min	Glutamate 151/43	151.0 / 43.0	4492.425	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 154)	G. [13C-glc] G9 240min	G9	240min	Glutamate 146/128	146.0 / 128.0	1985804.768	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 154)	G. [13C-glc] G9 240min	G9	240min	Glutamate 147/129	147.0 / 129.0	247376.1675	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 154)	G. [13C-glc] G9 240min	G9	240min	Glutamate 148/130	148.0 / 130.0	833023.5665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 154)	G. [13C-glc] G9 240min	G9	240min	Glutamate 149/131	149.0 / 131.0	278189.0085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 154)	G. [13C-glc] G9 240min	G9	240min	Glutamate 150/132	150.0 / 132.0	372420.3335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 154)	G. [13C-glc] G9 240min	G9	240min	Glutamate 151/133	151.0 / 133.0	253806.192	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	taurine	124.0 / 80.0	317580.417	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	D4-taurine	128.0 / 80.0	95887.9745	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	PEP 167/79	167.0 / 79.0	80363.9505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	PEP 168/79	168.0 / 79.0	20409.2745	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	PEP 169/79	169.0 / 79.0	28113.8335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	PEP 170/79	170.0 / 79.0	1540.5	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Aspartate 132/88	132.0 / 88.0	19895.5325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Aspartate 133/88	133.0 / 88.0	385.1335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Aspartate 133/89	133.0 / 89.0	5905.775	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Aspartate 134/90	134.0 / 90.0	899.242	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Aspartate 134/89	134.0 / 89.0	253.904028	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Aspartate 135/91	135.0 / 91.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Aspartate 135/90	135.0 / 90.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Aspartate 136/91	136.0 / 91.0	N/A	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	3PG 185/79	185.0 / 79.0	3851.2	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	3PG 186/79	186.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	3PG 187/79	187.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	3PG 188/79	188.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	2PG 185/79	185.0 / 79.0	11168.6335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	2PG 186/79	186.0 / 79.0	3336.925	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	2PG 187/79	187.0 / 79.0	6419.8505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	2PG 188/79	188.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Malate 133/115	133.0 / 115.0	521453.2665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Malate 134/116	134.0 / 116.0	56866.3325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Malate 135/117	135.0 / 117.0	8984.9165	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Malate 136/118	136.0 / 118.0	512.183	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Malate 137/119	137.0 / 119.0	N/A	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 146/102	146.0 / 102.0	1114441.817	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 147/102	147.0 / 102.0	24518.9915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 147/103	147.0 / 103.0	307209.917	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 148/104	148.0 / 104.0	163811.875	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 148/103	148.0 / 103.0	5520.742	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 149/105	149.0 / 105.0	8601.875	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 149/104	149.0 / 104.0	1923.741	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 150/106	150.0 / 106.0	514.175	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 150/105	150.0 / 105.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 151/106	151.0 / 106.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 146/41	146.0 / 41.0	45576.7675	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 147/41	147.0 / 41.0	5647.858	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 147/42	147.0 / 42.0	3593.4495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 148/41	148.0 / 41.0	243.5204465	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 148/42	148.0 / 42.0	3980.242	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 148/43	148.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 149/41	149.0 / 41.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 149/43	149.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 150/42	150.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 150/43	150.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 151/43	151.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 146/128	146.0 / 128.0	2366223.816	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 147/129	147.0 / 129.0	311570.4255	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 148/130	148.0 / 130.0	102702.517	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 149/131	149.0 / 131.0	10398.5	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 150/132	150.0 / 132.0	1662.310744	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 151/133	151.0 / 133.0	N/A	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	taurine	124.0 / 80.0	626686.7085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	D4-taurine	128.0 / 80.0	5008.2255	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	PEP 167/79	167.0 / 79.0	150712.934	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	PEP 168/79	168.0 / 79.0	20155.242	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	PEP 169/79	169.0 / 79.0	3046.649227	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	PEP 170/79	170.0 / 79.0	641.258	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Aspartate 132/88	132.0 / 88.0	33762.158	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Aspartate 133/88	133.0 / 88.0	518.1816577	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Aspartate 133/89	133.0 / 89.0	4879.717	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Aspartate 134/90	134.0 / 90.0	1411.458	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Aspartate 134/89	134.0 / 89.0	256.0915	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Aspartate 135/91	135.0 / 91.0	N/A	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Aspartate 135/90	135.0 / 90.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Aspartate 136/91	136.0 / 91.0	N/A	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	3PG 185/79	185.0 / 79.0	3466.0335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	3PG 186/79	186.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	3PG 187/79	187.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	3PG 188/79	188.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	2PG 185/79	185.0 / 79.0	16814.3325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	2PG 186/79	186.0 / 79.0	643.1835	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	2PG 187/79	187.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	2PG 188/79	188.0 / 79.0	385.1	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Malate 133/115	133.0 / 115.0	583910.6285	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Malate 134/116	134.0 / 116.0	29012.8085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Malate 135/117	135.0 / 117.0	6677.9675	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Malate 136/118	136.0 / 118.0	N/A	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Malate 137/119	137.0 / 119.0	N/A	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 146/102	146.0 / 102.0	2050810.067	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 147/102	147.0 / 102.0	38512.8665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 147/103	147.0 / 103.0	196158.0495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 148/104	148.0 / 104.0	29782.283	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 148/103	148.0 / 103.0	2310.7	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 149/105	149.0 / 105.0	1798.5505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 149/104	149.0 / 104.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 150/106	150.0 / 106.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 150/105	150.0 / 105.0	258.0505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 151/106	151.0 / 106.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 146/41	146.0 / 41.0	63993.8365	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 147/41	147.0 / 41.0	4107.5915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 147/42	147.0 / 42.0	1800.4425	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 148/41	148.0 / 41.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 148/42	148.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 148/43	148.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 149/41	149.0 / 41.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 149/43	149.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 150/42	150.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 150/43	150.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 151/43	151.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 146/128	146.0 / 128.0	3709292.007	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 147/129	147.0 / 129.0	239690.9005	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 148/130	148.0 / 130.0	30170.142	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 149/131	149.0 / 131.0	1284.375	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 150/132	150.0 / 132.0	252.4470304	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156)	A. [13C-glc] G9 0min	G9	0min	Glutamate 151/133	151.0 / 133.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	taurine	124.0 / 80.0	655055.1335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	D4-taurine	128.0 / 80.0	149672.966	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	PEP 167/79	167.0 / 79.0	23876.9335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	PEP 168/79	168.0 / 79.0	12579.6915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	PEP 169/79	169.0 / 79.0	5776.6665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	PEP 170/79	170.0 / 79.0	82927.0495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Aspartate 132/88	132.0 / 88.0	35689.7505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Aspartate 133/88	133.0 / 88.0	768.341	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Aspartate 133/89	133.0 / 89.0	6294.15323	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Aspartate 134/90	134.0 / 90.0	512.183	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Aspartate 134/89	134.0 / 89.0	258.0505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Aspartate 135/91	135.0 / 91.0	1028.2835	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Aspartate 135/90	135.0 / 90.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Aspartate 136/91	136.0 / 91.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	3PG 185/79	185.0 / 79.0	3337.158	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	3PG 186/79	186.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	3PG 187/79	187.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	3PG 188/79	188.0 / 79.0	2951.9915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	2PG 185/79	185.0 / 79.0	11426.4505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	2PG 186/79	186.0 / 79.0	1026.3915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	2PG 187/79	187.0 / 79.0	1155.3	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	2PG 188/79	188.0 / 79.0	13351.9505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Malate 133/115	133.0 / 115.0	484865.7665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Malate 134/116	134.0 / 116.0	35560.075	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Malate 135/117	135.0 / 117.0	18229.675	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Malate 136/118	136.0 / 118.0	33636.6005	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Malate 137/119	137.0 / 119.0	1538.541	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 146/102	146.0 / 102.0	1872888.003	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 147/102	147.0 / 102.0	31579.3	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 147/103	147.0 / 103.0	139285.417	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 148/104	148.0 / 104.0	25290.117	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 148/103	148.0 / 103.0	67394.108	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 149/105	149.0 / 105.0	897.3165	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 149/104	149.0 / 104.0	4107.325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 150/106	150.0 / 106.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 150/105	150.0 / 105.0	3207.983	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 151/106	151.0 / 106.0	643.1505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 146/41	146.0 / 41.0	58923.4665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 147/41	147.0 / 41.0	1925.5665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 147/42	147.0 / 42.0	2695.7665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 148/41	148.0 / 41.0	641.1915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 148/42	148.0 / 42.0	124.714437	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 148/43	148.0 / 43.0	1393.908327	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157)	B. [13C-glc] G9 5min	G9	5min	Glutamate 149/41	149.0 / 41.0	N/A	FALSE
